id,texto,perfil,criado_em
1354194566769995782,"RT @viniitj: Parem de criticar o mito... o #leitecondensado era essencial para a defesa da soberania do Brasil ...
#ForaBolsonaro #ForaBols…",LettKatt,2021-01-26 22:28:39
1354194344106995719,"RT @simpapoa: 💉 VACINA JÁ, SENÃO O BICHO VAI PEGAR!
👍  Confira, curta e compartilhe o recado do diretor-geral do Simpa, João Ezequiel, sobr…",naziRAUSS_antiK,2021-01-26 22:27:46
1354193630332919810,Somos quase 1 milhão de reptilianos! #VacinaParaTodos #vacinometro #vacina #VacinaJá https://t.co/0w9Q1tQvnn,Hanna_Imunizada,2021-01-26 22:24:55
1354193024918675462,"RT @xicograziano: É preciso rever posturas, pensar no coletivo. Falo por mim: no início menosprezei a desgraça do vírus. Parecia mais uma v…",Ptsauro,2021-01-26 22:22:31
1354192890713563138,"RT @viniitj: Uma escolha muito difícil,número 977534686433...
#VacinaJa #VacinaEImpeachmentJa #coronavirus #COVID19 #ForaBolsonaro #ForaBol…",mmoraisfontes,2021-01-26 22:21:59
1354192749684281344,"Controle social das vacinas será o tema do debate desta quarta-feira (27/01), no Radiojornal Tambor, que será transmitido via Facebook, YouTube  e Twitter (AgenciaTambor), às 11h, será com o Auditor Federal, Welliton Resende.

#vacina #VacinasParaTodos #VacinaJá https://t.co/1myB9pCNnr",Agencia_Tambor,2021-01-26 22:21:25
1354192526819913730,"@juremirm Só duas coisas salvam o Brasil:
#VacinaJá e #ImpeachmentJá",CiprianoItamar,2021-01-26 22:20:32
1354192264923406338,"💉 VACINA JÁ, SENÃO O BICHO VAI PEGAR!
👍  Confira, curta e compartilhe o recado do diretor-geral do Simpa, João Ezequiel, sobre a vacinação contra a Covid-19 em Porto Alegre. 
#Simpa #VacinaJá #ServiçoPúblicoSalvaVidas https://t.co/X6sqjzsguC",simpapoa,2021-01-26 22:19:30
1354190870229221379,"#FiqueEmCasa
#UseMascara 
#VacinaJa

By CEPEDA Francisco em Jd. Rochdale Osasco https://t.co/NElJ8ZFiHj",FranciscoCepeda,2021-01-26 22:13:57
1354190492376977409,"RT @xicograziano: É preciso rever posturas, pensar no coletivo. Falo por mim: no início menosprezei a desgraça do vírus. Parecia mais uma v…",DelsonbpvGore,2021-01-26 22:12:27
1354190196007448578,"@UOLNoticias #ForaBolsonaro #NurembergBrasileiroJá #CassaçãoChapaUrgente #ImpeachmentJá  #vacinajá #CassaçãoChapaBolsonaroJá 
#STFSTJSTECÚMPLICESDOGENOCÍDIO

#RendaBásicaJá 

#ABAIXOOCAPITALISMO",PatriciaReis91,2021-01-26 22:11:17
1354190122691002369,"@g1 #ForaBolsonaro #NurembergBrasileiroJá #CassaçãoChapaUrgente #ImpeachmentJá  #vacinajá #CassaçãoChapaBolsonaroJá 
#STFSTJSTECÚMPLICESDOGENOCÍDIO

#RendaBásicaJá 

#ABAIXOOCAPITALISMO",PatriciaReis91,2021-01-26 22:10:59
1354189934119313409,"@reinaldoazevedo #ForaBolsonaro #NurembergBrasileiroJá #CassaçãoChapaUrgente #ImpeachmentJá  #vacinajá #CassaçãoChapaBolsonaroJá 
#STFSTJSTECÚMPLICESDOGENOCÍDIO

#RendaBásicaJá 

#ABAIXOOCAPITALISMO",PatriciaReis91,2021-01-26 22:10:14
1354189800610406400,"@ManuelaDavila #ForaBolsonaro #NurembergBrasileiroJá #CassaçãoChapaUrgente #ImpeachmentJá  #vacinajá #CassaçãoChapaBolsonaroJá 
#STFSTJSTECÚMPLICESDOGENOCÍDIO

#RendaBásicaJá 

#ABAIXOOCAPITALISMO",PatriciaReis91,2021-01-26 22:09:42
1354189706641207296,"@g1 É só devolver o leite condesado que a conta fecha kkk
#ForaBolsonaro #NurembergBrasileiroJá #CassaçãoChapaUrgente #ImpeachmentJá  #vacinajá #CassaçãoChapaBolsonaroJá 
#STFSTJSTECÚMPLICESDOGENOCÍDIO

#RendaBásicaJá 

#ABAIXOOCAPITALISMO",PatriciaReis91,2021-01-26 22:09:20
1354189439413710850,"@direitasiqueira #ForaBolsonaro #NurembergBrasileiroJá #CassaçãoChapaUrgente #ImpeachmentJá  #vacinajá #CassaçãoChapaBolsonaroJá 
#STFSTJSTECÚMPLICESDOGENOCÍDIO

#RendaBásicaJá 

#ABAIXOOCAPITALISMO",PatriciaReis91,2021-01-26 22:08:16
1354189278260166658,@StellaMazzarot #Bota #VacinaJá,Zelhorst_11,2021-01-26 22:07:38
1354189276951564288,"@reinaldoazevedo #ForaBolsonaro #NurembergBrasileiroJá #CassaçãoChapaUrgente #ImpeachmentJá  #vacinajá #CassaçãoChapaBolsonaroJá 
#STFSTJSTECÚMPLICESDOGENOCÍDIO

#RendaBásicaJá 

#ABAIXOOCAPITALISMO",PatriciaReis91,2021-01-26 22:07:37
1354189068872126466,"@UOLNoticias #ForaBolsonaro #NurembergBrasileiroJá #CassaçãoChapaUrgente #ImpeachmentJá  #vacinajá #CassaçãoChapaBolsonaroJá 
#STFSTJSTECÚMPLICESDOGENOCÍDIO

#RendaBásicaJá 

#ABAIXOOCAPITALISMO",PatriciaReis91,2021-01-26 22:06:48
1354188997795471360,"@ManuelaDavila #ForaBolsonaro #NurembergBrasileiroJá #CassaçãoChapaUrgente #ImpeachmentJá  #vacinajá #CassaçãoChapaBolsonaroJá 
#STFSTJSTECÚMPLICESDOGENOCÍDIO

#RendaBásicaJá 

#ABAIXOOCAPITALISMO",PatriciaReis91,2021-01-26 22:06:31
1354188914454573056,"@jdoriajr #ForaBolsonaro #NurembergBrasileiroJá #CassaçãoChapaUrgente #ImpeachmentJá  #vacinajá #CassaçãoChapaBolsonaroJá 
#STFSTJSTECÚMPLICESDOGENOCÍDIO

#RendaBásicaJá 

#ABAIXOOCAPITALISMO",PatriciaReis91,2021-01-26 22:06:11
1354188639018897408,"RT @Viniciu25449338: Brasileiros se encontrando na saída do postinho depois de vacinar:
#BBB2021 #VacinaJa https://t.co/1n8TFP9bqZ",atuarrpgx,2021-01-26 22:05:05
1354188410580328449,"@cirogomes #ForaBolsonaro #NurembergBrasileiroJá #CassaçãoChapaUrgente #ImpeachmentJá  #vacinajá #CassaçãoChapaBolsonaroJá 
#STFSTJSTECÚMPLICESDOGENOCÍDIO

#RendaBásicaJá 

#ABAIXOOCAPITALISMO",PatriciaReis91,2021-01-26 22:04:11
1354188322512506888,"@jandira_feghali #ForaBolsonaro #NurembergBrasileiroJá #CassaçãoChapaUrgente #ImpeachmentJá  #vacinajá #CassaçãoChapaBolsonaroJá 
#STFSTJSTECÚMPLICESDOGENOCÍDIO

#RendaBásicaJá 

#ABAIXOOCAPITALISMO",PatriciaReis91,2021-01-26 22:03:50
1354188264253644803,"@BruxaComunista #ForaBolsonaro #NurembergBrasileiroJá #CassaçãoChapaUrgente #ImpeachmentJá  #vacinajá #CassaçãoChapaBolsonaroJá 
#STFSTJSTECÚMPLICESDOGENOCÍDIO

#RendaBásicaJá 

#ABAIXOOCAPITALISMO",PatriciaReis91,2021-01-26 22:03:36
1354187456615211010,"@FernandoHortaOf #ForaBolsonaro #NurembergBrasileiroJá #CassaçãoChapaUrgente #ImpeachmentJá  #vacinajá #CassaçãoChapaBolsonaroJá 
#STFSTJSTECÚMPLICESDOGENOCÍDIO

#RendaBásicaJá 

#ABAIXOOCAPITALISMO",PatriciaReis91,2021-01-26 22:00:23
1354187384863268871,"RT @PTnaCamara: LUTA UNIFICADA

A deputada @gleisi , presidenta nacional do @PTBrasil , fala sobre a grande plenária de organização popular…",solcaetanocost1,2021-01-26 22:00:06
1354187281054265344,"@jandira_feghali #ForaBolsonaro #NurembergBrasileiroJá #CassaçãoChapaUrgente #ImpeachmentJá  #vacinajá #CassaçãoChapaBolsonaroJá 
#STFSTJSTECÚMPLICESDOGENOCÍDIO

#RendaBásicaJá 

#ABAIXOOCAPITALISMO",PatriciaReis91,2021-01-26 21:59:42
1354187222745026563,"@Amaral_Liomara #ForaBolsonaro #NurembergBrasileiroJá #CassaçãoChapaUrgente #ImpeachmentJá  #vacinajá #CassaçãoChapaBolsonaroJá 
#STFSTJSTECÚMPLICESDOGENOCÍDIO

#RendaBásicaJá 

#ABAIXOOCAPITALISMO",PatriciaReis91,2021-01-26 21:59:28
1354187070336602119,"@BruxaComunista #ForaBolsonaro #NurembergBrasileiroJá #CassaçãoChapaUrgente #ImpeachmentJá  #vacinajá #CassaçãoChapaBolsonaroJá 
#STFSTJSTECÚMPLICESDOGENOCÍDIO

#RendaBásicaJá 

#ABAIXOOCAPITALISMO",PatriciaReis91,2021-01-26 21:58:51
1354187000312705024,"@gleisi #ForaBolsonaro #NurembergBrasileiroJá #CassaçãoChapaUrgente #ImpeachmentJá  #vacinajá #CassaçãoChapaBolsonaroJá 
#STFSTJSTECÚMPLICESDOGENOCÍDIO

#RendaBásicaJá 

#ABAIXOOCAPITALISMO",PatriciaReis91,2021-01-26 21:58:35
1354186954888327169,"@ManuelaDavila #ForaBolsonaro #NurembergBrasileiroJá #CassaçãoChapaUrgente #ImpeachmentJá  #vacinajá #CassaçãoChapaBolsonaroJá 
#STFSTJSTECÚMPLICESDOGENOCÍDIO

#RendaBásicaJá 

#ABAIXOOCAPITALISMO",PatriciaReis91,2021-01-26 21:58:24
1354186918670573569,"@folha #ForaBolsonaro #NurembergBrasileiroJá #CassaçãoChapaUrgente #ImpeachmentJá  #vacinajá #CassaçãoChapaBolsonaroJá 
#STFSTJSTECÚMPLICESDOGENOCÍDIO

#RendaBásicaJá 

#ABAIXOOCAPITALISMO",PatriciaReis91,2021-01-26 21:58:15
1354186839981174791,"@cirogomes #ForaBolsonaro #NurembergBrasileiroJá #CassaçãoChapaUrgente #ImpeachmentJá  #vacinajá #CassaçãoChapaBolsonaroJá 
#STFSTJSTECÚMPLICESDOGENOCÍDIO

#RendaBásicaJá 

#ABAIXOOCAPITALISMO",PatriciaReis91,2021-01-26 21:57:56
1354186658598555654,"@UOLNoticias #ForaBolsonaro #NurembergBrasileiroJá #CassaçãoChapaUrgente #ImpeachmentJá  #vacinajá #CassaçãoChapaBolsonaroJá 
#STFSTJSTECÚMPLICESDOGENOCÍDIO

#RendaBásicaJá 

#ABAIXOOCAPITALISMO",PatriciaReis91,2021-01-26 21:57:13
1354186592676675585,"#ForaBolsonaro #NurembergBrasileiroJá #CassaçãoChapaUrgente #ImpeachmentJá  #vacinajá #CassaçãoChapaBolsonaroJá 
#STFSTJSTECÚMPLICESDOGENOCÍDIO

#RendaBásicaJá 

#ABAIXOOCAPITALISMO",PatriciaReis91,2021-01-26 21:56:57
1354185700674064389,"@butantanoficial estou pronta pra virar jacaré. Os diabéticos vão ter vez quando?😖
.
#COVID19 #VacinaJa #VacinaJá #Butantan #ImpeachmentBolsonaro https://t.co/loDETq2WXz",paty_maroja3,2021-01-26 21:53:25
1354185670634438656,@pombo_miope Sem noção.  Se o Brasil tem algumas vacinas é graças á  São Paulo.  #VacinaJa,ana70947612,2021-01-26 21:53:18
1354185538853601284,"Bizarro.
#ImpeachmentSalvaVidas 
#VacinaJa https://t.co/lqNzmDtMWI",AFErroviaria,2021-01-26 21:52:46
1354185538836828166,"#ImpeachmentBolsonaroUrgente 
#ImpeachmentSalvaVidas 
#VacinaJa https://t.co/HBF95KpA9y",AFErroviaria,2021-01-26 21:52:46
1354185314517061632,"Santo Dia!☝️
Imunizado, primeira dose ok!
Que Deus permita que a vacina chegue a todos!🙏
#VacinaJa #Butantan #",Valtecir87,2021-01-26 21:51:53
1354185057867603976,"RT @viniitj: Uma escolha muito difícil,número 977534686433...
#VacinaJa #VacinaEImpeachmentJa #coronavirus #COVID19 #ForaBolsonaro #ForaBol…",F_Fiammenghi,2021-01-26 21:50:51
1354184577980444673,@governosp #VacinaJa,ana70947612,2021-01-26 21:48:57
1354184502239756288,"RT @viniitj: Parem de criticar o mito... o #leitecondensado era essencial para a defesa da soberania do Brasil ...
#ForaBolsonaro #ForaBols…",rc_ssmartins,2021-01-26 21:48:39
1354183897886695426,"RT @cosmicwolf_arts: ""Podemos fazer isso juntas, Fiocruz!""
Bom, me pediram pra fazer a continuação em tirinha e aqui está!
#TodosPelasVacin…",hope_brasil,2021-01-26 21:46:15
1354183797726699520,"RT @PTnaCamara: LUTA UNIFICADA

A deputada @gleisi , presidenta nacional do @PTBrasil , fala sobre a grande plenária de organização popular…",sandradinyz,2021-01-26 21:45:51
1354182980101677056,"RT @domtotal: Busca de vacinas para o Brasil

por @dukechargista 

#DomTotal #vacina #governobolsonaro #vacinajá #vacinasalvavidas https://…",dukechargista,2021-01-26 21:42:36
1354182526089179138,"o que achou dessa notícia @oatila ? #VacinaJa #vacina #VacinaParaTodos 

https://t.co/d5adsb1gSr",Bingin36189332,2021-01-26 21:40:48
1354182279254433795,"Israel vê queda de 60% nas hospitalizações para pessoas com 60 anos ou mais após 3 semanas da primeira injeção contra Covid-19. 
Matéria completa no link: https://t.co/95D0nGug4h
#vacinaja #gmtintercambio #ciencia https://t.co/Gd1kUNydoT",GianaTaddeo,2021-01-26 21:39:49
1354182255061688320,"Uma escolha muito difícil,número 977534686433...
#VacinaJa #VacinaEImpeachmentJa #coronavirus #COVID19 #ForaBolsonaro #ForaBolsonaroGenocida #ForaPazuello #leitecondensado https://t.co/wjPEHD9fjL",viniitj,2021-01-26 21:39:43
1354181609407320064,"RT @PTnaCamara: LUTA UNIFICADA

A deputada @gleisi , presidenta nacional do @PTBrasil , fala sobre a grande plenária de organização popular…",jorgejiz,2021-01-26 21:37:09
1354181399398510593,"#VacinaJa #vacina vacina para todos 

https://t.co/dCGxi2OEkk",Bingin36189332,2021-01-26 21:36:19
1354181321820614662,"RT @PTnaCamara: LUTA UNIFICADA

A deputada @gleisi , presidenta nacional do @PTBrasil , fala sobre a grande plenária de organização popular…",marasuzanadorne,2021-01-26 21:36:01
1354180085943848965,"RT @PTnaCamara: LUTA UNIFICADA

A deputada @gleisi , presidenta nacional do @PTBrasil , fala sobre a grande plenária de organização popular…",fofunista,2021-01-26 21:31:06
1354179899876134914,"RT @PTnaCamara: LUTA UNIFICADA

A deputada @gleisi , presidenta nacional do @PTBrasil , fala sobre a grande plenária de organização popular…",lynxbeth,2021-01-26 21:30:22
1354179606631370753,"RT @PTnaCamara: LUTA UNIFICADA

A deputada @gleisi , presidenta nacional do @PTBrasil , fala sobre a grande plenária de organização popular…",Lazinho19440067,2021-01-26 21:29:12
1354179603275915264,"RT @PTnaCamara: LUTA UNIFICADA

A deputada @gleisi , presidenta nacional do @PTBrasil , fala sobre a grande plenária de organização popular…",Brasil_caos,2021-01-26 21:29:11
1354179602307031042,"RT @PTnaCamara: LUTA UNIFICADA

A deputada @gleisi , presidenta nacional do @PTBrasil , fala sobre a grande plenária de organização popular…",TatoFigueiredo,2021-01-26 21:29:11
1354179510510493699,"RT @PTnaCamara: LUTA UNIFICADA

A deputada @gleisi , presidenta nacional do @PTBrasil , fala sobre a grande plenária de organização popular…",LulaDilma_5,2021-01-26 21:28:49
1354179334869835777,"Isso sim é um posição digna de um chefe de governo!
#nestle #leitecondensado #bolsonarogenocida
#vacinajá #ImpeachmentSalvaVidas #ImpeachmentBolsonaroUrgente #BolsonaroNaCadeia https://t.co/oLPthCQEN3",Drnadriano,2021-01-26 21:28:07
1354179334215512070,Eu depois da #VacinaDoButantan #VacinaJa https://t.co/A4tWJqiVKW,im__archie,2021-01-26 21:28:07
1354179290863169537,"RT @PTnaCamara: LUTA UNIFICADA

A deputada @gleisi , presidenta nacional do @PTBrasil , fala sobre a grande plenária de organização popular…",CidaApa07616705,2021-01-26 21:27:57
1354179223011930114,"RT @PTnaCamara: LUTA UNIFICADA

A deputada @gleisi , presidenta nacional do @PTBrasil , fala sobre a grande plenária de organização popular…",clodoaldoramos,2021-01-26 21:27:40
1354179022050242560,"RT @PTnaCamara: LUTA UNIFICADA

A deputada @gleisi , presidenta nacional do @PTBrasil , fala sobre a grande plenária de organização popular…",paulopinho2006,2021-01-26 21:26:52
1354178931235106828,RT @lenafranzz: Me inspirei pela música do MC Fioti - Vacina Butantan e animei essa vovó juju incentivando a gente a tomar vacina e tomar o…,lilaisirl,2021-01-26 21:26:31
1354178874352029704,"RT @PTnaCamara: LUTA UNIFICADA

A deputada @gleisi , presidenta nacional do @PTBrasil , fala sobre a grande plenária de organização popular…",Roberto16824290,2021-01-26 21:26:17
1354178611771797506,"LUTA UNIFICADA

A deputada @gleisi , presidenta nacional do @PTBrasil , fala sobre a grande plenária de organização popular que tirou calendário e orientação de lutas unificados de agora até março.
Vamos à luta nos estados e municípios!
#VacinaJá
#RendaEmergencial
#ForaBolsonaro https://t.co/QGJmghSWzZ",PTnaCamara,2021-01-26 21:25:15
1354177998711349248,#Brasil está a 9 dias se vacinando. Eu estou a 26 dias sem vacina. #VacinaJa #VacinaParaTodos,ammenendez,2021-01-26 21:22:48
1354175864389459969,Minha alucinação é suportar o dia a dia... E meu delírio é a experiência com coisas reais!! #impeachmentJa #VacinaJa #ImpeachmentBolsonaroUrgente #ImpeachmentSalvaVidas,Lilijuris,2021-01-26 21:14:20
1354175556376530944,"RT @SbpSuper: #VacinaEImpeachmentJa ""vachina"" #VacinaJa #VacinaDoButantan #vacinacao #VacinaParaTodos #VACINANOAMJA #vacinaparatodosetodasj…",FORUMZN,2021-01-26 21:13:06
1354174287729590273,"26/1 #Covid19 #Paraná
#VacinaJá💉 
#ForaBolsoNero

Força, @LaerteCoutinho1💚🍀

Casos 528.624 (+6.815; 6.693 Jan/21, 122, 2020)
Mortes 9.510 (+81, 34 a 93 anos 19/8/20 a hje)
Ocup. 84% leitos UTI covid
 
https://t.co/o2GxmVN6bp

Use 😷
Evite aglomeração
Abra janelas
Higienize✋✋ https://t.co/x5HKzJbYTK",AnaCarlaPR1,2021-01-26 21:08:04
1354174053351882753,Fui fazer cadastro no #conectesus e o app diz que já tenho cpf cadastrado. Só falta lembrar a senha 🤡 #VacinaJá,ruthspacetime,2021-01-26 21:07:08
1354173894127722497,"RT @ACGOficial: O torcedor Lucas Barcelos Lima Leite, Médico residênte em Radiologia e Diagnóstico por imagem no Hospital Regional de Tagua…",mariogoes1992,2021-01-26 21:06:30
1354173372125556736,"RT @cosmicwolf_arts: ""Podemos fazer isso juntas, Fiocruz!""
Bom, me pediram pra fazer a continuação em tirinha e aqui está!
#TodosPelasVacin…",arianealev,2021-01-26 21:04:25
1354172928364081154,"RT @CarlaCostaBrz: Alguém ainda consegue falar que não!?
Desgoverno genocida e necropolítica em ação... O povo faminto alimentando luxos da…",jucaramteixeira,2021-01-26 21:02:40
1354172779076202497,"O torcedor Lucas Barcelos Lima Leite, Médico residênte em Radiologia e Diagnóstico por imagem no Hospital Regional de Taguatinga-DF, recebeu a primeira dose da vacina contra a Covid-19. Boa Lucas! 🇹🇹😍💉 #VemVacina #VoltaTorcida #VacinaJá #BRACG https://t.co/QDHG1BvowS",ACGOficial,2021-01-26 21:02:04
1354172632841777153,"Jair de Brasília já me fez engordar uns 5 kg de tanto lê sobre leite condensado aqui no TT.
#ForaBolsonaroGenocida 
#VivaOSuS 
#VacinaJa",JosiDoVale2,2021-01-26 21:01:29
1354172139545518081,"RT @CarlaCostaBrz: Alguém ainda consegue falar que não!?
Desgoverno genocida e necropolítica em ação... O povo faminto alimentando luxos da…",Anabednarski,2021-01-26 20:59:32
1354171845201821698,"corre #Bolsonaro o número de mortos não abaixa, ministério da saúde é de uma incompetência geral! o povo quer viver o povo quer #VacinaJa https://t.co/KQZ3OCPaHK",stellaluccia,2021-01-26 20:58:21
1354170443012386824,"RT @cosmicwolf_arts: ""Podemos fazer isso juntas, Fiocruz!""
Bom, me pediram pra fazer a continuação em tirinha e aqui está!
#TodosPelasVacin…",FX115,2021-01-26 20:52:47
1354170305409912833,"RT @cosmicwolf_arts: ""Podemos fazer isso juntas, Fiocruz!""
Bom, me pediram pra fazer a continuação em tirinha e aqui está!
#TodosPelasVacin…",kamypreis,2021-01-26 20:52:14
1354169857068171264,RT @JCharges: aulas #voltaàsaulas #VacinaParaTodos #VacinaJá #DistanciamientoSocial https://t.co/fjYbiPufBY,silvrib,2021-01-26 20:50:27
